date,quantity,unit_price,shipment_price,total_price,status,quarter,month,year,category,product,customer,city,state,postal_code,country,region,dealsize
2005-09-01 08:00:00,37,100.0,2531.54,6231.54,Shipped,1,9,2005,Classic Cars,S10_4962,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Medium
2005-06-18 01:15:00,37,46.9,0.0,1735.3,Shipped,1,6,2005,Classic Cars,S10_4962,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2005-04-01 11:45:00,27,100.0,1727.73,4427.73,Shipped,2,4,2005,Classic Cars,S10_4962,Quebec Home Shopping Network,Montreal,Quebec,H1J 1C3,Canada,NA,Medium
2005-06-19 13:45:00,38,100.0,2094.94,5894.94,In Process,2,6,2005,Classic Cars,S10_4962,La Rochelle Gifts,Nantes,,44000,France,EMEA,Medium
2003-06-05 22:20:00,33,100.0,1965.15,5265.15,Shipped,1,6,2003,Classic Cars,S12_1099,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Medium
2003-12-24 06:45:00,42,100.0,3399.9,7599.9,Shipped,2,12,2003,Classic Cars,S12_1099,Marseille Mini Autos,Marseille,,13008,France,EMEA,Large
2003-05-16 04:30:00,42,100.0,3808.56,8008.56,Shipped,3,5,2003,Classic Cars,S12_1099,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2003-07-14 04:45:00,48,100.0,4445.76,9245.76,Shipped,3,7,2003,Classic Cars,S12_1099,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Large
2003-02-05 01:10:00,41,100.0,4196.35,8296.35,Shipped,4,2,2003,Classic Cars,S12_1099,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Large
2003-05-16 21:40:00,30,100.0,2019.9,5019.9,Shipped,4,5,2003,Classic Cars,S12_1099,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-07-01 16:20:00,27,100.0,2711.07,5411.07,Shipped,4,7,2003,Classic Cars,S12_1099,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-04-22 14:00:00,21,100.0,1740.9,3840.9,Shipped,4,4,2003,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2003-08-01 10:30:00,20,100.0,1930.4,3930.4,Shipped,4,8,2003,Classic Cars,S12_1099,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-01-29 10:30:00,41,100.0,3398.9,7498.9,Shipped,1,1,2004,Classic Cars,S12_1099,Auto Canal Petit,Paris,,75016,France,EMEA,Large
2004-05-30 20:30:00,27,100.0,1817.91,4517.91,Shipped,1,5,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2004-12-24 01:00:00,28,100.0,2974.72,5774.72,Shipped,2,12,2004,Classic Cars,S12_1099,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Medium
2004-09-17 13:00:00,24,100.0,1522.56,3922.56,Cancelled,2,9,2004,Classic Cars,S12_1099,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Medium
2004-11-02 07:30:00,44,100.0,4760.36,9160.36,Shipped,3,11,2004,Classic Cars,S12_1099,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Large
2004-03-04 09:00:00,50,100.0,4631.0,9631.0,Shipped,3,3,2004,Classic Cars,S12_1099,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Large
2004-12-02 02:30:00,21,100.0,1332.24,3432.24,Shipped,3,12,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-05-14 09:35:00,33,100.0,2221.89,5521.89,Shipped,4,5,2003,Classic Cars,S12_1099,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-12-22 03:30:00,33,100.0,3634.62,6934.62,Shipped,4,12,2004,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2004-08-07 22:00:00,31,100.0,3776.11,6876.11,Shipped,4,8,2004,Classic Cars,S12_1099,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Medium
2004-06-20 17:00:00,41,71.47,0.0,2930.27,Shipped,4,6,2004,Classic Cars,S12_1099,Land of Toys Inc.,NYC,NY,10022,USA,NA,Small
2004-11-03 03:00:00,45,79.65,0.0,3584.25,Shipped,4,11,2004,Classic Cars,S12_1099,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2005-02-16 09:15:00,33,85.39,0.0,2817.87,Shipped,1,2,2005,Classic Cars,S12_1099,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Small
2005-08-15 14:30:00,45,76.0,0.0,3420.0,Shipped,1,8,2005,Classic Cars,S12_1099,La Rochelle Gifts,Nantes,,44000,France,EMEA,Medium
2005-02-14 20:45:00,26,99.04,0.0,2575.04,Shipped,1,2,2005,Classic Cars,S12_1099,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Small
2005-01-16 23:15:00,12,100.0,761.28,1961.28,Shipped,2,1,2005,Classic Cars,S12_1099,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Small
2003-04-25 19:15:00,41,100.0,4590.36,8690.36,Shipped,1,4,2003,Classic Cars,S12_1108,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Large
2003-07-09 21:45:00,33,100.0,2734.38,6034.38,Shipped,2,7,2003,Classic Cars,S12_1108,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Medium
2003-01-09 22:35:00,46,100.0,6679.2,11279.2,Shipped,2,1,2003,Classic Cars,S12_1108,Muscle Machine Inc,NYC,NY,10022,USA,NA,Large
2003-05-22 15:00:00,33,100.0,4723.29,8023.29,Shipped,3,5,2003,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2003-05-24 18:30:00,20,100.0,2904.0,4904.0,Shipped,3,5,2003,Classic Cars,S12_1108,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2003-09-05 03:05:00,44,100.0,4194.52,8594.52,Shipped,4,9,2003,Classic Cars,S12_1108,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Large
2003-09-08 16:55:00,33,100.0,4174.5,7474.5,Shipped,4,9,2003,Classic Cars,S12_1108,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Large
2003-06-11 15:40:00,21,100.0,1783.74,3883.74,Shipped,4,6,2003,Classic Cars,S12_1108,Mini Creations Ltd.,New Bedford,MA,50553,USA,NA,Medium
2003-11-24 05:45:00,47,100.0,4187.7,8887.7,Shipped,4,11,2003,Classic Cars,S12_1108,Super Scale Inc.,New Haven,CT,97823,USA,NA,Large
2004-11-22 02:00:00,46,100.0,4002.92,8602.92,Shipped,1,11,2004,Classic Cars,S12_1108,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Large
2004-12-26 11:30:00,32,100.0,3981.44,7181.44,Shipped,1,12,2004,Classic Cars,S12_1108,"Clover Collections, Co.",Dublin,,2,Ireland,EMEA,Large
2004-11-26 10:00:00,42,100.0,4178.58,8378.58,Shipped,1,11,2004,Classic Cars,S12_1108,CAF Imports,Madrid,,28023,Spain,EMEA,Large
2004-05-13 06:00:00,44,100.0,6206.2,10606.2,Shipped,2,5,2004,Classic Cars,S12_1108,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Large
2004-12-15 09:00:00,35,100.0,2318.4,5818.4,Shipped,3,12,2004,Classic Cars,S12_1108,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Medium
2004-08-23 08:30:00,41,100.0,2971.27,7071.27,Shipped,3,8,2004,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2004-01-24 13:30:00,46,100.0,3811.56,8411.56,Shipped,3,1,2004,Classic Cars,S12_1108,Amica Models & Co.,Torino,,10100,Italy,EMEA,Large
2004-06-21 19:00:00,31,100.0,3470.76,6570.76,Shipped,4,6,2004,Classic Cars,S12_1108,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2004-10-21 22:30:00,38,100.0,4175.44,7975.44,Shipped,4,10,2004,Classic Cars,S12_1108,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Large
2004-11-01 12:00:00,42,64.0,0.0,2688.0,Shipped,4,11,2004,Classic Cars,S12_1108,Baane Mini Imports,Stavern,,4110,Norway,EMEA,Small
2004-06-25 14:00:00,33,57.22,0.0,1888.26,Shipped,4,6,2004,Classic Cars,S12_1108,"La Corne D'abondance, Co.",Paris,,75012,France,EMEA,Small
2004-08-10 15:00:00,48,52.36,0.0,2513.28,Shipped,4,8,2004,Classic Cars,S12_1108,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Small
2004-12-18 08:30:00,42,100.0,564.48,4764.48,Shipped,4,12,2004,Classic Cars,S12_1108,Reims Collectables,Reims,,51100,France,EMEA,Medium
2005-02-13 08:15:00,32,100.0,360.64,3560.64,Shipped,1,2,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-01-23 19:30:00,34,100.0,423.64,3823.64,Shipped,1,1,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-02-06 12:00:00,33,69.12,0.0,2280.96,Shipped,1,2,2005,Classic Cars,S12_1108,Lyon Souveniers,Paris,,75508,France,EMEA,Small
2005-11-18 15:45:00,36,100.0,5077.8,8677.8,Shipped,2,11,2005,Classic Cars,S12_1108,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Large
2003-12-11 09:45:00,27,100.0,694.98,3394.98,Shipped,1,12,2003,Trucks and Buses,S12_1666,Baane Mini Imports,Stavern,,4110,Norway,EMEA,Medium
2003-08-23 14:40:00,21,100.0,1315.44,3415.44,Shipped,1,8,2003,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-07-28 12:05:00,21,100.0,339.57,2439.57,Shipped,2,7,2003,Trucks and Buses,S12_1666,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Small
2003-01-23 12:45:00,38,100.0,1029.8,4829.8,Shipped,3,1,2003,Trucks and Buses,S12_1666,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Medium
2003-09-08 08:20:00,30,100.0,1100.1,4100.1,Shipped,3,9,2003,Trucks and Buses,S12_1666,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Medium
2003-03-10 16:00:00,49,100.0,1663.06,6563.06,Resolved,4,3,2003,Trucks and Buses,S12_1666,Mini Auto Werke,Graz,,8010,Austria,EMEA,Medium
2003-04-02 13:20:00,43,100.0,2517.22,6817.22,Shipped,4,4,2003,Trucks and Buses,S12_1666,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,APAC,Medium
2003-11-20 15:55:00,41,100.0,2063.94,6163.94,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Classic Gift Ideas, Inc",Philadelphia,PA,71270,USA,NA,Medium
2003-06-15 05:30:00,38,100.0,1133.92,4933.92,Shipped,4,6,2003,Trucks and Buses,S12_1666,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2003-06-17 17:35:00,28,100.0,1256.36,4056.36,Shipped,4,6,2003,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,NA,Medium
2004-04-21 01:00:00,43,100.0,1459.42,5759.42,Shipped,1,4,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Medium
2004-03-14 09:30:00,25,100.0,951.0,3451.0,Shipped,1,3,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-05-15 23:00:00,38,100.0,2120.4,5920.4,Shipped,2,5,2004,Trucks and Buses,S12_1666,Super Scale Inc.,New Haven,CT,97823,USA,NA,Medium
2004-07-20 05:30:00,41,100.0,2568.24,6668.24,Shipped,2,7,2004,Trucks and Buses,S12_1666,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
2004-07-05 21:00:00,28,100.0,1294.72,4094.72,Shipped,3,7,2004,Trucks and Buses,S12_1666,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Medium
2004-02-27 03:30:00,25,100.0,438.5,2938.5,Shipped,3,2,2004,Trucks and Buses,S12_1666,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Small
2004-03-16 00:30:00,41,100.0,2287.8,6387.8,Shipped,3,3,2004,Trucks and Buses,S12_1666,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Medium
2004-08-17 03:00:00,39,100.0,2496.0,6396.0,Shipped,4,8,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Medium
2004-01-08 01:00:00,21,100.0,569.1,2669.1,Shipped,4,1,2004,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,NA,Small
2004-12-24 14:00:00,27,100.0,2084.13,4784.13,Shipped,4,12,2004,Trucks and Buses,S12_1666,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2004-05-08 02:30:00,33,99.21,0.0,3273.93,Shipped,4,5,2004,Trucks and Buses,S12_1666,Mini Wheels Co.,San Francisco,CA,,USA,NA,Medium
2004-12-02 09:00:00,29,100.0,686.43,3586.43,Shipped,4,12,2004,Trucks and Buses,S12_1666,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2004-11-22 08:30:00,49,100.0,1060.36,5960.36,Shipped,4,11,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-12-25 03:45:00,49,100.0,3570.14,8470.14,Shipped,1,12,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Large
2005-03-09 16:15:00,20,100.0,952.0,2952.0,Shipped,1,3,2005,Trucks and Buses,S12_1666,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2005-10-12 09:30:00,39,63.2,0.0,2464.8,Shipped,1,10,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2005-10-27 14:30:00,40,100.0,2232.0,6232.0,Shipped,2,10,2005,Trucks and Buses,S12_1666,Quebec Home Shopping Network,Montreal,Quebec,H1J 1C3,Canada,NA,Medium
2005-10-01 18:00:00,49,100.0,3069.36,7969.36,In Process,2,10,2005,Trucks and Buses,S12_1666,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Large
2003-09-03 08:10:00,21,100.0,936.6,3036.6,Shipped,1,9,2003,Motorcycles,S12_2823,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2003-01-20 07:30:00,50,100.0,3284.0,8284.0,Shipped,2,1,2003,Motorcycles,S12_2823,Reims Collectables,Reims,,51100,France,EMEA,Large
2003-10-01 22:50:00,20,100.0,711.2,2711.2,Shipped,3,10,2003,Motorcycles,S12_2823,Lyon Souveniers,Paris,,75508,France,EMEA,Small
2003-07-07 09:40:00,49,100.0,3439.8,8339.8,Shipped,3,7,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Large
2003-03-05 15:50:00,38,100.0,2438.84,6238.84,Shipped,4,3,2003,Motorcycles,S12_2823,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Medium
2003-10-31 23:50:00,35,100.0,1139.25,4639.25,Shipped,4,10,2003,Motorcycles,S12_2823,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-02-10 09:55:00,40,100.0,2747.6,6747.6,Shipped,4,2,2003,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,,59000,France,EMEA,Medium
2003-12-02 11:10:00,28,100.0,1712.48,4512.48,Shipped,4,12,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Medium
2003-10-19 02:50:00,25,100.0,1529.0,4029.0,Shipped,4,10,2003,Motorcycles,S12_2823,Mini Wheels Co.,San Francisco,CA,,USA,NA,Medium
2004-03-09 19:00:00,36,100.0,1171.8,4771.8,Shipped,1,3,2004,Motorcycles,S12_2823,Auto Canal Petit,Paris,,75016,France,EMEA,Medium
2004-03-18 11:00:00,43,100.0,1787.94,6087.94,Shipped,1,3,2004,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,,59000,France,EMEA,Medium
2004-09-08 21:00:00,32,100.0,993.28,4193.28,Shipped,2,9,2004,Motorcycles,S12_2823,Vitachrome Inc.,NYC,NY,10022,USA,NA,Medium
2004-12-22 16:30:00,46,100.0,2952.28,7552.28,Shipped,2,12,2004,Motorcycles,S12_2823,Tekni Collectables Inc.,Newark,NJ,94019,USA,NA,Large
2004-05-02 23:00:00,48,100.0,1634.4,6434.4,Shipped,2,5,2004,Motorcycles,S12_2823,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Medium
2004-05-10 06:30:00,43,100.0,881.5,5181.5,Shipped,3,5,2004,Motorcycles,S12_2823,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Medium
2004-02-18 11:30:00,49,100.0,1963.92,6863.92,Shipped,3,2,2004,Motorcycles,S12_2823,Marta's Replicas Co.,Cambridge,MA,51247,USA,NA,Medium
2004-09-05 02:00:00,24,100.0,1757.04,4157.04,Shipped,3,9,2004,Motorcycles,S12_2823,"Toys of Finland, Co.",Helsinki,,21240,Finland,EMEA,Medium
2004-12-11 14:00:00,26,100.0,2060.24,4660.24,Shipped,4,12,2004,Motorcycles,S12_2823,Baane Mini Imports,Stavern,,4110,Norway,EMEA,Medium
2004-11-25 14:30:00,30,100.0,1111.8,4111.8,Shipped,4,11,2004,Motorcycles,S12_2823,Microscale Inc.,NYC,NY,10022,USA,NA,Medium
2004-02-19 00:30:00,24,100.0,1142.64,3542.64,Shipped,4,2,2004,Motorcycles,S12_2823,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2004-11-05 13:30:00,55,100.0,2618.55,8118.55,Shipped,4,11,2004,Motorcycles,S12_2823,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Large
2005-09-12 17:45:00,22,100.0,1677.06,3877.06,Shipped,1,9,2005,Motorcycles,S12_2823,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Medium
2005-10-10 21:00:00,49,78.92,0.0,3867.08,Shipped,1,10,2005,Motorcycles,S12_2823,La Rochelle Gifts,Nantes,,44000,France,EMEA,Medium
2005-11-22 11:00:00,44,100.0,1551.44,5951.44,Shipped,1,11,2005,Motorcycles,S12_2823,FunGiftIdeas.com,New Bedford,MA,50553,USA,NA,Medium
2005-05-11 19:00:00,66,100.0,2048.64,8648.64,Shipped,2,5,2005,Motorcycles,S12_2823,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Large
2005-05-30 19:15:00,21,100.0,1347.78,3447.78,Disputed,2,5,2005,Motorcycles,S12_2823,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2003-02-14 16:55:00,34,100.0,2558.5,5958.5,Shipped,1,2,2003,Classic Cars,S12_3148,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2003-01-08 12:15:00,43,100.0,1611.64,5911.64,Shipped,2,1,2003,Classic Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Medium
2003-06-19 12:30:00,46,100.0,2766.44,7366.44,Shipped,2,6,2003,Classic Cars,S12_3148,Muscle Machine Inc,NYC,NY,10022,USA,NA,Large
2003-04-03 06:30:00,33,100.0,1685.64,4985.64,Shipped,3,4,2003,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-02-25 19:00:00,42,100.0,1193.64,5393.64,Shipped,3,2,2003,Classic Cars,S12_3148,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2003-11-23 21:10:00,34,100.0,1480.02,4880.02,Shipped,4,11,2003,Classic Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Medium
2003-04-17 05:15:00,47,100.0,3678.69,8378.69,Shipped,4,4,2003,Classic Cars,S12_3148,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Large
2003-06-27 00:45:00,33,100.0,738.21,4038.21,Shipped,4,6,2003,Classic Cars,S12_3148,Mini Creations Ltd.,New Bedford,MA,50553,USA,NA,Medium
2003-06-19 21:05:00,24,100.0,1407.12,3807.12,Shipped,4,6,2003,Classic Cars,S12_3148,Super Scale Inc.,New Haven,CT,97823,USA,NA,Medium
2004-05-01 14:30:00,26,100.0,542.36,3142.36,Shipped,1,5,2004,Classic Cars,S12_3148,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2004-11-16 22:30:00,30,100.0,1713.6,4713.6,Shipped,1,11,2004,Classic Cars,S12_3148,"Clover Collections, Co.",Dublin,,2,Ireland,EMEA,Medium
2004-10-11 15:30:00,43,100.0,2716.31,7016.31,Shipped,1,10,2004,Classic Cars,S12_3148,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Large
2004-04-10 05:00:00,25,100.0,1881.25,4381.25,Shipped,2,4,2004,Classic Cars,S12_3148,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Medium
2004-11-11 06:00:00,27,100.0,1583.01,4283.01,Shipped,3,11,2004,Classic Cars,S12_3148,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Medium
2004-05-28 10:00:00,27,100.0,1664.82,4364.82,Shipped,3,5,2004,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-10-13 13:00:00,24,100.0,1842.24,4242.24,Shipped,3,10,2004,Classic Cars,S12_3148,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-05-03 12:00:00,34,100.0,1582.7,4982.7,Shipped,4,5,2004,Classic Cars,S12_3148,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2004-03-02 11:30:00,46,100.0,1793.54,6393.54,Shipped,4,3,2004,Classic Cars,S12_3148,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Medium
2004-06-14 11:30:00,27,54.33,0.0,1466.91,Shipped,4,6,2004,Classic Cars,S12_3148,Vitachrome Inc.,NYC,NY,10022,USA,NA,Small
2004-07-18 21:00:00,33,100.0,759.33,4059.33,Shipped,4,7,2004,Classic Cars,S12_3148,"La Corne D'abondance, Co.",Paris,,75012,France,EMEA,Medium
2004-11-02 01:00:00,47,100.0,101.52,4801.52,Shipped,4,11,2004,Classic Cars,S12_3148,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Medium
2004-08-13 14:30:00,49,55.34,0.0,2711.66,Shipped,4,8,2004,Classic Cars,S12_3148,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-11-26 06:15:00,40,100.0,1862.0,5862.0,Shipped,1,11,2005,Classic Cars,S12_3148,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
2005-10-22 06:45:00,37,100.0,371.85,4071.85,Shipped,1,10,2005,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-10-13 03:45:00,47,100.0,3536.75,8236.75,Shipped,2,10,2005,Classic Cars,S12_3148,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Large
2003-11-13 12:15:00,45,100.0,1630.35,6130.35,Shipped,1,11,2003,Classic Cars,S12_3380,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Medium
2003-06-18 19:20:00,37,99.82,0.0,3693.34,Shipped,2,6,2003,Classic Cars,S12_3380,Marseille Mini Autos,Marseille,,13008,France,EMEA,Medium
2003-06-18 02:10:00,48,100.0,1231.68,6031.68,Shipped,3,6,2003,Classic Cars,S12_3380,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-02-21 12:00:00,31,100.0,394.94,3494.94,Shipped,3,2,2003,Classic Cars,S12_3380,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2003-08-10 00:30:00,46,100.0,694.14,5294.14,Shipped,4,8,2003,Classic Cars,S12_3380,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,,USA,NA,Medium
2003-01-15 07:20:00,47,100.0,764.69,5464.69,Shipped,4,1,2003,Classic Cars,S12_3380,Mini Auto Werke,Graz,,8010,Austria,EMEA,Medium
2003-04-08 15:15:00,28,100.0,60.76,2860.76,Shipped,4,4,2003,Classic Cars,S12_3380,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Small
2003-05-31 22:10:00,40,100.0,1590.0,5590.0,Shipped,4,5,2003,Classic Cars,S12_3380,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2003-04-10 18:45:00,20,100.0,254.8,2254.8,Shipped,4,4,2003,Classic Cars,S12_3380,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-10-04 14:30:00,39,100.0,1046.76,4946.76,Shipped,1,10,2004,Classic Cars,S12_3380,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-12-03 17:30:00,25,99.82,0.0,2495.5,Shipped,1,12,2004,Classic Cars,S12_3380,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Small
2004-03-19 00:00:00,29,100.0,267.38,3167.38,Shipped,2,3,2004,Classic Cars,S12_3380,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Medium
2004-09-09 16:30:00,22,100.0,202.84,2402.84,Cancelled,2,9,2004,Classic Cars,S12_3380,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Small
2004-11-07 04:30:00,22,100.0,254.54,2454.54,Shipped,3,11,2004,Classic Cars,S12_3380,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Small
2004-10-10 13:30:00,47,100.0,764.69,5464.69,Shipped,3,10,2004,Classic Cars,S12_3380,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Medium
2004-11-22 21:30:00,45,100.0,256.5,4756.5,Shipped,3,11,2004,Classic Cars,S12_3380,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-04-04 08:15:00,29,100.0,1084.6,3984.6,Shipped,4,4,2003,Classic Cars,S12_3380,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-03-07 08:30:00,24,100.0,700.32,3100.32,Shipped,4,3,2004,Classic Cars,S12_3380,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2004-08-12 19:00:00,35,100.0,1350.3,4850.3,Shipped,4,8,2004,Classic Cars,S12_3380,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Medium
2004-09-28 22:00:00,46,83.63,0.0,3846.98,Shipped,4,9,2004,Classic Cars,S12_3380,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2004-04-25 22:00:00,44,95.93,0.0,4220.92,Shipped,4,4,2004,Classic Cars,S12_3380,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2005-03-22 14:30:00,34,96.73,0.0,3288.82,Shipped,1,3,2005,Classic Cars,S12_3380,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Medium
